Date,JCI,LQ45
10/09/1996,545.107,115.133
11/09/1996,542.72,114.672
12/09/1996,546.462,115.49
13/09/1996,549.036,116.061
16/09/1996,554.401,117.587
17/09/1996,561.942,119.516
18/09/1996,559.697,118.986
19/09/1996,565.564,120.439
20/09/1996,568.994,121.266
23/09/1996,570.167,121.6
24/09/1996,569.766,121.402
25/09/1996,572.286,121.902
26/09/1996,571.258,121.601
27/09/1996,573.303,122.202
30/09/1996,573.939,122.337
01/10/1996,580.212,123.84
02/10/1996,589.307,126.254
03/10/1996,589.79,126.217
04/10/1996,588.349,125.759
07/10/1996,586.311,125.192
08/10/1996,574.78,122.118
09/10/1996,566.318,119.942
10/10/1996,567.929,120.373
11/10/1996,571.231,121.334
14/10/1996,570.977,121.263
15/10/1996,568.59,120.627
16/10/1996,565.78,119.852
17/10/1996,569.122,120.798
18/10/1996,570.2,120.939
21/10/1996,572.469,121.697
22/10/1996,571.807,121.555
23/10/1996,575.402,122.545
24/10/1996,575.886,122.492
25/10/1996,571.335,121.322
28/10/1996,567.274,120.472
29/10/1996,567.754,120.616
30/10/1996,568.863,120.803
31/10/1996,568.029,120.544
01/11/1996,570.659,121.373
04/11/1996,578.308,123.359
05/11/1996,583.87,124.76
06/11/1996,587.339,125.339
07/11/1996,594.593,127.13
08/11/1996,602.02,128.996
11/11/1996,601.134,128.895
12/11/1996,597.05,127.862
13/11/1996,595.494,127.489
14/11/1996,600.912,129.033
15/11/1996,616.89,133.174
18/11/1996,620.86,134.131
19/11/1996,615.207,132.604
20/11/1996,606.758,130.364
21/11/1996,602.987,129.369
22/11/1996,612.861,132.023
25/11/1996,628.237,134.619
26/11/1996,626.225,134.503
27/11/1996,620.27,132.737
28/11/1996,611.502,130.337
29/11/1996,613.013,130.577
02/12/1996,616.168,131.282
03/12/1996,620.809,132.287
04/12/1996,626.269,133.777
05/12/1996,634.296,135.545
06/12/1996,628.123,133.856
09/12/1996,634.576,135.561
10/12/1996,626.678,132.868
11/12/1996,626.574,132.756
12/12/1996,627.899,133.225
13/12/1996,624.458,132.376
16/12/1996,623.614,132.122
17/12/1996,623.805,131.963
18/12/1996,629.452,133.577
19/12/1996,628.319,133.385
20/12/1996,632.524,134.293
23/12/1996,633.073,134.633
24/12/1996,632.744,134.103
25/12/1996,#N/A,#N/A
26/12/1996,632.497,134.208
27/12/1996,637.432,135.19
30/12/1996,#N/A,#N/A
31/12/1996,#N/A,#N/A
01/01/1997,#N/A,#N/A
02/01/1997,638.103,135.311
03/01/1997,646.194,137.445
06/01/1997,653.957,139.286
07/01/1997,660.367,140.944
08/01/1997,662.205,141.376
09/01/1997,657.433,140.119
10/01/1997,657.868,140.107
13/01/1997,656.093,139.528
14/01/1997,656.653,139.566
15/01/1997,656.067,139.433
16/01/1997,658.701,140.063
17/01/1997,663.974,141.387
20/01/1997,674.129,143.759
21/01/1997,680.88,145.308
22/01/1997,686.115,145.992
23/01/1997,684.982,145.261
24/01/1997,678.909,143.68
27/01/1997,684.982,145.088
28/01/1997,689.974,146.167
29/01/1997,691.335,146.474
30/01/1997,687.293,145.507
31/01/1997,691.116,146.591
03/02/1997,687.47,145.517
04/02/1997,680.332,143.662
05/02/1997,686.857,145.267
06/02/1997,694.279,147.197
07/02/1997,#N/A,#N/A
10/02/1997,#N/A,#N/A
11/02/1997,#N/A,#N/A
12/02/1997,701.055,148.937
13/02/1997,707.369,150.444
14/02/1997,704.476,149.629
17/02/1997,701.765,149.039
18/02/1997,695.217,147.333
19/02/1997,694.883,147.128
20/02/1997,698.669,147.925
21/02/1997,696.495,147.218
24/02/1997,697.369,147.069
25/02/1997,701.307,147.503
26/02/1997,712.607,150.197
27/02/1997,709.921,149.423
28/02/1997,705.374,148.175
03/03/1997,700.109,146.923
04/03/1997,695.523,145.917
05/03/1997,686.159,143.865
06/03/1997,683.108,142.763
07/03/1997,683.806,142.911
10/03/1997,688.049,143.513
11/03/1997,687.934,143.512
12/03/1997,682.606,142.297
13/03/1997,669.991,139.5
14/03/1997,666.842,138.699
17/03/1997,670.936,139.498
18/03/1997,659.441,136.84
19/03/1997,663.174,137.817
20/03/1997,663.132,137.752
21/03/1997,656.107,135.901
24/03/1997,649.62,134.565
25/03/1997,657.286,136.427
26/03/1997,659.354,136.903
27/03/1997,662.236,137.412
28/03/1997,#N/A,#N/A
31/03/1997,#N/A,#N/A
01/04/1997,652.007,134.944
02/04/1997,650.877,134.739
03/04/1997,641.621,132.608
04/04/1997,637.427,131.798
07/04/1997,636.64,131.917
08/04/1997,638.223,131.992
09/04/1997,#N/A,#N/A
10/04/1997,635.557,131.309
11/04/1997,637.148,131.871
14/04/1997,635.166,131.462
15/04/1997,631.274,130.57
16/04/1997,632.819,130.911
17/04/1997,637.594,132.029
18/04/1997,#N/A,#N/A
21/04/1997,642.26,133.247
22/04/1997,646.241,134.052
23/04/1997,651.45,135.197
24/04/1997,652.984,135.474
25/04/1997,652.476,135.128
28/04/1997,656.53,135.527
29/04/1997,647.23,133.343
30/04/1997,652.049,134.262
01/05/1997,650.458,133.705
02/05/1997,647.894,133.187
05/05/1997,652.787,134.352
06/05/1997,659.604,135.884
07/05/1997,666.843,137.807
08/05/1997,#N/A,#N/A
09/05/1997,673.689,139.463
12/05/1997,675.813,139.999
13/05/1997,672.865,139.131
14/05/1997,670.585,138.334
15/05/1997,656.986,135.063
16/05/1997,657.073,134.867
19/05/1997,652.55,133.704
20/05/1997,652.825,133.82
21/05/1997,654.091,134.137
22/05/1997,#N/A,134.137
23/05/1997,658.522,135.244
26/05/1997,663.195,136.382
27/05/1997,668.849,137.642
28/05/1997,672.499,138.456
29/05/1997,689.498,142.31
30/05/1997,696.028,143.947
02/06/1997,699.731,144.588
03/06/1997,698.401,144.253
04/06/1997,693.539,142.929
05/06/1997,691.982,142.44
06/06/1997,695.016,142.993
09/06/1997,692.504,142.178
10/06/1997,689.765,141.281
11/06/1997,693.036,142.203
12/06/1997,695.22,142.917
13/06/1997,698.62,143.573
16/06/1997,705.288,145.017
17/06/1997,705.084,144.524
18/06/1997,710.786,145.8
19/06/1997,708.445,145.039
20/06/1997,712.224,145.718
23/06/1997,719.638,147.505
24/06/1997,713.387,145.883
25/06/1997,712.495,145.502
26/06/1997,709.407,144.23
27/06/1997,716.829,146.037
30/06/1997,724.556,147.684
01/07/1997,731.619,149.221
02/07/1997,730.155,148.942
03/07/1997,735.492,150.033
04/07/1997,736.597,150.369
07/07/1997,738.006,150.36
08/07/1997,740.833,150.923
09/07/1997,738.138,150.157
10/07/1997,729.151,147.75
11/07/1997,723.416,146.105
14/07/1997,722.498,145.745
15/07/1997,722.209,145.414
16/07/1997,723.503,145.669
17/07/1997,#N/A,#N/A
18/07/1997,724,145.648
21/07/1997,712.402,142.925
22/07/1997,711.441,142.468
23/07/1997,718.189,144.154
24/07/1997,712.046,142.693
25/07/1997,710.058,142.308
28/07/1997,710.819,142.056
29/07/1997,716.355,143.625
30/07/1997,721.979,145.199
31/07/1997,721.27,144.611
01/08/1997,721.772,144.458
04/08/1997,718.709,143.749
05/08/1997,713.88,142.745
06/08/1997,699.856,139.64
07/08/1997,677.939,134.82
08/08/1997,675.436,134.794
11/08/1997,658.17,131.036
12/08/1997,662.947,133.077
13/08/1997,658.604,132.262
14/08/1997,643.011,129.17
15/08/1997,617.706,123.745
18/08/1997,599.636,120.88
19/08/1997,590.53,119.024
20/08/1997,593.171,120.455
21/08/1997,603.06,122.559
22/08/1997,574.395,115.537
25/08/1997,542.647,108.162
26/08/1997,554.238,112.088
27/08/1997,555.462,112.137
28/08/1997,530.366,106.232
29/08/1997,493.962,97.588
01/09/1997,485.969,96.307
02/09/1997,479.014,95.273
03/09/1997,512.588,104.191
04/09/1997,533.87,109.348
05/09/1997,594.113,123.676
08/09/1997,600.311,124.939
09/09/1997,598.004,124.312
10/09/1997,575.016,118.72
11/09/1997,556.136,114.2
12/09/1997,546.637,111.619
15/09/1997,550.761,112.614
16/09/1997,534.829,108.97
17/09/1997,526.737,107.19
18/09/1997,524.272,106.721
19/09/1997,531.079,108.612
22/09/1997,535.601,109.813
23/09/1997,539.483,111.072
24/09/1997,553.646,114.436
25/09/1997,559.22,115.821
26/09/1997,549.92,113.343
29/09/1997,546.238,112.699
30/09/1997,546.688,113.094
01/10/1997,536.986,110.888
02/10/1997,536.924,111.239
03/10/1997,515.477,106.197
06/10/1997,512.893,106.132
07/10/1997,513.949,106.594
08/10/1997,518.94,108.265
09/10/1997,521.112,108.85
10/10/1997,534.752,111.853
13/10/1997,534.826,112.17
14/10/1997,528.919,110.7
15/10/1997,518.915,108.115
16/10/1997,517.091,107.978
17/10/1997,520.685,108.943
20/10/1997,514.171,107.611
21/10/1997,514.968,108.066
22/10/1997,505.233,106.076
23/10/1997,494.137,103.715
24/10/1997,490.397,102.926
27/10/1997,490.12,102.942
28/10/1997,447.996,92.838
29/10/1997,472.051,99.027
30/10/1997,502.871,107.095
31/10/1997,500.418,106.194
03/11/1997,501.714,106.613
04/11/1997,494.849,105.061
05/11/1997,490.986,104.399
06/11/1997,478.913,101.015
07/11/1997,466.116,97.823
10/11/1997,462.692,96.967
11/11/1997,448.155,93.441
12/11/1997,449.64,93.888
13/11/1997,437.947,90.969
14/11/1997,436.843,90.711
17/11/1997,439.538,91.767
18/11/1997,434.209,90.579
19/11/1997,415.654,86.314
20/11/1997,396.13,81.49
21/11/1997,391.258,80.44
24/11/1997,410.206,85.058
25/11/1997,395.679,81.353
26/11/1997,398.539,81.827
27/11/1997,401.708,82.844
28/11/1997,#N/A,#N/A
01/12/1997,398.616,81.665
02/12/1997,394.283,80.947
03/12/1997,389.682,79.894
04/12/1997,401.926,83.085
05/12/1997,414.778,87.107
08/12/1997,423.613,89.428
09/12/1997,425.496,90.018
10/12/1997,415.937,87.306
11/12/1997,396.108,82.146
12/12/1997,365.853,74.744
15/12/1997,339.536,68.039
16/12/1997,356.385,72.904
17/12/1997,368.685,75.888
18/12/1997,378.386,78.708
19/12/1997,378.796,79.107
22/12/1997,385.849,80.627
23/12/1997,397.031,83.33
24/12/1997,396.531,83.15
25/12/1997,#N/A,#N/A
26/12/1997,#N/A,#N/A
29/12/1997,398.014,83.046
30/12/1997,401.712,83.588
31/12/1997,#N/A,#N/A
01/01/1998,#N/A,#N/A
02/01/1998,410.011,86.225
05/01/1998,410.83,87.258
06/01/1998,402.265,85.442
07/01/1998,394.239,83.833
08/01/1998,347.108,71.582
09/01/1998,342.97,70.682
12/01/1998,350.237,72.603
13/01/1998,382.137,81.473
14/01/1998,403.981,86.964
15/01/1998,387.243,83.091
16/01/1998,413.92,90.667
19/01/1998,439.028,97.031
20/01/1998,448.039,99.952
21/01/1998,466.003,105.689
22/01/1998,443.529,99.967
23/01/1998,450.984,102.679
26/01/1998,473.686,109.618
27/01/1998,476.311,110.239
28/01/1998,485.938,112.656
29/01/1998,#N/A,#N/A
30/01/1998,#N/A,#N/A
02/02/1998,554.107,131.15
03/02/1998,536.79,125.376
04/02/1998,519.929,119.678
05/02/1998,513.489,117.505
06/02/1998,535.429,123.006
09/02/1998,529.254,120.744
10/02/1998,517.701,116.659
11/02/1998,487.61,106.754
12/02/1998,442.289,94.043
13/02/1998,448.158,96.242
16/02/1998,457.708,98.858
17/02/1998,472.209,103.149
18/02/1998,472.679,103.077
19/02/1998,496.252,109.488
20/02/1998,495.232,108.445
23/02/1998,505.035,111.91
24/02/1998,494.89,109.012
25/02/1998,483.411,105.983
26/02/1998,483.807,105.808
27/02/1998,482.378,104.9
02/03/1998,496.729,108.96
03/03/1998,518.686,114.931
04/03/1998,502.911,110.863
05/03/1998,516.489,115.076
06/03/1998,512.231,114.245
09/03/1998,495.814,110.153
10/03/1998,490.476,108.737
11/03/1998,491.873,109.078
12/03/1998,498.185,110.364
13/03/1998,506.733,112.725
16/03/1998,510.786,113.673
17/03/1998,512.14,113.663
18/03/1998,504.004,111.613
19/03/1998,504.147,110.943
20/03/1998,516.731,113.853
23/03/1998,516.318,114.13
24/03/1998,501.66,110.534
25/03/1998,504.095,111.067
26/03/1998,532.812,118.742
27/03/1998,542.098,121.259
30/03/1998,541.425,120.75
31/03/1998,#N/A,#N/A
01/04/1998,523.948,115.662
02/04/1998,516.403,113.507
03/04/1998,533.3,118.141
06/04/1998,526.141,116.878
07/04/1998,#N/A,#N/A
08/04/1998,530.036,117.79
09/04/1998,527.585,117.099
10/04/1998,#N/A,#N/A
13/04/1998,524.064,115.757
14/04/1998,516.101,113.33
15/04/1998,513.445,112.326
16/04/1998,510.068,111.933
17/04/1998,507.902,111.278
20/04/1998,508.156,111.439
21/04/1998,497.707,109.061
22/04/1998,500.641,109.856
23/04/1998,491.856,107.251
24/04/1998,490.481,106.653
27/04/1998,485.641,105.405
28/04/1998,#N/A,#N/A
29/04/1998,465.247,99.92
30/04/1998,460.135,98.51
01/05/1998,448.525,95.786
04/05/1998,445.994,95.549
05/05/1998,435.16,92.988
06/05/1998,414.625,88.16
07/05/1998,436.778,94.856
08/05/1998,434.655,93.815
11/05/1998,#N/A,#N/A
12/05/1998,430.526,92.819
13/05/1998,402.057,86.308
14/05/1998,403.699,87.88
15/05/1998,405.937,88.573
18/05/1998,388.918,84.479
19/05/1998,413.824,91.768
20/05/1998,424.006,94.781
21/05/1998,#N/A,#N/A
22/05/1998,445.143,99.77
25/05/1998,439.555,96.972
26/05/1998,434.059,95.406
27/05/1998,416.967,90.735
28/05/1998,414.22,90.089
29/05/1998,420.465,91.991
01/06/1998,414.079,90.863
02/06/1998,399.599,87.587
03/06/1998,392.608,85.778
04/06/1998,406.331,89.127
05/06/1998,409.516,90.145
08/06/1998,409.419,90.396
09/06/1998,411.072,90.351
10/06/1998,408.08,89.525
11/06/1998,411.544,91.009
12/06/1998,408.372,89.631
15/06/1998,406.501,89.423
16/06/1998,399.512,87.906
17/06/1998,419.442,93.678
18/06/1998,440.093,99.584
19/06/1998,425.453,94.966
22/06/1998,420.659,93.427
23/06/1998,423.085,94.372
24/06/1998,430.96,96.97
25/06/1998,428.81,95.955
26/06/1998,430.87,97.583
29/06/1998,431.231,97.248
30/06/1998,445.92,101.592
01/07/1998,456.541,104.328
02/07/1998,466.373,107.123
03/07/1998,470.545,107.939
06/07/1998,#N/A,#N/A
07/07/1998,483.945,111.738
08/07/1998,472.98,108.964
09/07/1998,470.321,108.054
10/07/1998,463.581,105.644
13/07/1998,459.673,104.723
14/07/1998,463.874,105.731
15/07/1998,467.339,106.468
16/07/1998,473.772,108.49
17/07/1998,486.234,111.938
20/07/1998,488.685,112.536
21/07/1998,488.239,112.208
22/07/1998,483.055,110.342
23/07/1998,473.805,108.367
24/07/1998,479.563,110.006
27/07/1998,482.981,110.686
28/07/1998,483.531,110.548
29/07/1998,485.096,111.147
30/07/1998,482.688,110.226
31/07/1998,481.717,109.921
03/08/1998,475.258,108.29
04/08/1998,461.35,104.504
05/08/1998,441.784,99.269
06/08/1998,433.833,96.922
07/08/1998,423.613,94.198
10/08/1998,421.167,93.584
11/08/1998,407.064,89.683
12/08/1998,408.635,90.025
13/08/1998,402.941,88.399
14/08/1998,414.63,91.841
17/08/1998,#N/A,#N/A
18/08/1998,403.855,88.71
19/08/1998,405.89,89.288
20/08/1998,399.33,87.329
21/08/1998,388.345,84.129
24/08/1998,370.545,79.759
25/08/1998,367.143,79.352
26/08/1998,360.927,77.693
27/08/1998,354.945,76.246
28/08/1998,339.021,71.979
31/08/1998,342.436,73.295
01/09/1998,325.854,68.619
02/09/1998,329.625,69.631
03/09/1998,334.788,71.073
04/09/1998,325.556,68.517
07/09/1998,335.81,71.177
08/09/1998,330.413,69.356
09/09/1998,325.762,68.046
10/09/1998,327.271,68.45
11/09/1998,324.04,67.395
14/09/1998,320.595,66.433
15/09/1998,292.153,58.407
16/09/1998,290.916,58.166
17/09/1998,285.475,57.363
18/09/1998,271.671,53.604
21/09/1998,256.834,49.698
22/09/1998,260.876,50.667
23/09/1998,262.25,50.831
24/09/1998,282.16,56.466
25/09/1998,275.224,54.453
28/09/1998,275.001,54.049
29/09/1998,276.008,54.312
30/09/1998,276.15,54.386
01/10/1998,273.868,53.724
02/10/1998,263.229,50.761
05/10/1998,261.314,50.115
06/10/1998,258.106,49.121
07/10/1998,266.17,51.425
08/10/1998,288.55,57.531
09/10/1998,304.84,62.118
12/10/1998,307.417,63.064
13/10/1998,313.986,64.829
14/10/1998,303.19,61.862
15/10/1998,304.847,62.424
16/10/1998,337.587,71.835
19/10/1998,336.418,71.485
20/10/1998,336.576,71.452
21/10/1998,322.321,66.974
22/10/1998,316.795,65.3
23/10/1998,313.415,64.58
26/10/1998,315.311,65.242
27/10/1998,318.101,66.14
28/10/1998,312.29,64.472
29/10/1998,309.412,63.708
30/10/1998,300.77,61.38
02/11/1998,307.198,62.962
03/11/1998,317.182,65.83
04/11/1998,330.459,69.977
05/11/1998,355.528,78.391
06/11/1998,353.978,77.962
09/11/1998,364.393,81.123
10/11/1998,357.304,79.226
11/11/1998,363.007,79.544
12/11/1998,357.976,78.421
13/11/1998,355.54,77.863
16/11/1998,356.226,77.727
17/11/1998,#N/A,#N/A
18/11/1998,369.994,81.545
19/11/1998,379.119,84.522
20/11/1998,403.652,90.843
23/11/1998,424.987,96.19
24/11/1998,420.08,94.546
25/11/1998,387.383,85.954
26/11/1998,394.678,87.97
27/11/1998,392.32,87.311
30/11/1998,386.271,85.836
01/12/1998,387.735,85.949
02/12/1998,396.964,88.186
03/12/1998,393.795,87.322
04/12/1998,390.395,86.31
07/12/1998,399.46,89.061
08/12/1998,398.901,88.914
09/12/1998,398.783,88.957
10/12/1998,403.668,90.466
11/12/1998,405.595,90.853
14/12/1998,404.703,90.428
15/12/1998,400.765,89.182
16/12/1998,412.694,92.944
17/12/1998,405.584,91.083
18/12/1998,403.962,90.561
21/12/1998,404.503,90.944
22/12/1998,406.465,91.655
23/12/1998,400.519,90.074
24/12/1998,401.855,90.413
25/12/1998,#N/A,#N/A
28/12/1998,400.176,89.793
29/12/1998,396.733,88.865
30/12/1998,398.038,89.444
31/12/1998,#N/A,#N/A
01/01/1999,#N/A,#N/A
04/01/1999,394.008,89.01
05/01/1999,408.703,92.633
06/01/1999,427.08,97.94
07/01/1999,457.94,106.932
08/01/1999,439.494,101.661
11/01/1999,437.296,101.24
12/01/1999,436.19,101.033
13/01/1999,419.104,96.112
14/01/1999,408.554,93.125
15/01/1999,402.402,91.431
18/01/1999,#N/A,#N/A
19/01/1999,#N/A,#N/A
20/01/1999,#N/A,#N/A
21/01/1999,#N/A,#N/A
22/01/1999,#N/A,#N/A
25/01/1999,382.478,85.943
26/01/1999,398.152,90.349
27/01/1999,410.25,93.573
28/01/1999,407.271,92.321
29/01/1999,411.932,93.718
01/02/1999,409.112,92.915
02/02/1999,405.164,91.791
03/02/1999,410.556,93.385
04/02/1999,409.022,92.963
05/02/1999,405.553,91.882
08/02/1999,399.69,90.451
09/02/1999,402.826,91.391
10/02/1999,398.681,90.232
11/02/1999,402.648,91.478
12/02/1999,400.552,90.872
15/02/1999,396.924,89.954
16/02/1999,398.848,90.511
17/02/1999,397.975,90.27
18/02/1999,403.414,91.889
19/02/1999,404.018,92.037
22/02/1999,398.67,90.8
23/02/1999,397.935,90.527
24/02/1999,401.998,91.748
25/02/1999,397.803,90.636
26/02/1999,396.089,90.175
01/03/1999,396.325,90.352
02/03/1999,394.966,90.126
03/03/1999,395.807,90.481
04/03/1999,394.154,90.114
05/03/1999,388.679,88.482
08/03/1999,384.568,87.492
09/03/1999,379.421,86.169
10/03/1999,373.802,84.598
11/03/1999,378.644,86.001
12/03/1999,375.937,85.419
15/03/1999,372.318,84.512
16/03/1999,379.453,86.611
17/03/1999,387.881,88.764
18/03/1999,#N/A,#N/A
19/03/1999,394.217,90.551
22/03/1999,392.283,90.146
23/03/1999,394.809,91.024
24/03/1999,391.345,90.14
25/03/1999,395.829,91.306
26/03/1999,392.948,90.604
29/03/1999,392.862,90.539
30/03/1999,393.625,90.683
31/03/1999,#N/A,#N/A
01/04/1999,394.433,91.018
02/04/1999,#N/A,#N/A
05/04/1999,395.337,91.215
06/04/1999,395.513,91.156
07/04/1999,395.911,91.345
08/04/1999,400.002,92.654
09/04/1999,421.213,98.412
12/04/1999,421.15,98.467
13/04/1999,432.518,101.434
14/04/1999,435.556,101.843
15/04/1999,447.479,104.97
16/04/1999,479.532,113.392
19/04/1999,508.147,121.342
20/04/1999,485.97,115.32
21/04/1999,480.625,113.798
22/04/1999,479.242,112.835
23/04/1999,473.587,111.176
26/04/1999,470.406,110.476
27/04/1999,469.205,110.55
28/04/1999,481.344,113.6
29/04/1999,490.99,116.229
30/04/1999,495.222,117.019
03/05/1999,523.358,123.98
04/05/1999,548.241,130.538
05/05/1999,563.84,133.317
06/05/1999,580.905,137.025
07/05/1999,575.118,136.319
10/05/1999,574.355,136.735
11/05/1999,573.23,136.01
12/05/1999,576.504,135.653
13/05/1999,#N/A,#N/A
14/05/1999,591.634,139.151
17/05/1999,590.8,139.05
18/05/1999,577.886,135.907
19/05/1999,593.604,140.059
20/05/1999,594.053,139.948
21/05/1999,591.664,138.781
24/05/1999,613.641,143.971
25/05/1999,619.877,145.062
26/05/1999,605.787,140.79
27/05/1999,603.116,139.492
28/05/1999,583.649,134.521
31/05/1999,585.242,135.472
01/06/1999,583.257,135.107
02/06/1999,574.315,133.488
03/06/1999,587.569,136.454
04/06/1999,612.378,143.67
07/06/1999,#N/A,#N/A
08/06/1999,686.947,162.698
09/06/1999,678.97,159.728
10/06/1999,664.569,155.074
11/06/1999,668.281,154.349
14/06/1999,679.449,155.908
15/06/1999,670.16,153.059
16/06/1999,661.852,150.918
17/06/1999,681.039,155.544
18/06/1999,707.884,162.433
21/06/1999,716.46,164.429
22/06/1999,710.682,162.18
23/06/1999,700.669,157.398
24/06/1999,682.119,151.078
25/06/1999,673.155,149.173
28/06/1999,672.127,148.411
29/06/1999,680.561,150.399
30/06/1999,662.025,146.126
01/07/1999,673.042,149.733
02/07/1999,670.538,150.547
05/07/1999,665.144,150.68
06/07/1999,681.587,153.388
07/07/1999,665.771,149.616
08/07/1999,660.254,148.181
09/07/1999,656.644,147.075
12/07/1999,663.124,148.835
13/07/1999,656.187,147.092
14/07/1999,664.882,149.029
15/07/1999,660.542,148.024
16/07/1999,662.367,148.013
19/07/1999,658.271,146.465
20/07/1999,649.861,144.354
21/07/1999,641.107,141.793
22/07/1999,642.655,142.037
23/07/1999,625.83,138.036
26/07/1999,592.721,130.138
27/07/1999,573.216,124.914
28/07/1999,599.257,130.955
29/07/1999,616.428,135.427
30/07/1999,597.874,130.41
02/08/1999,596.513,130.444
03/08/1999,618.986,136.379
04/08/1999,614.395,135.382
05/08/1999,606.27,133.341
06/08/1999,607.835,133.551
09/08/1999,594.109,130.374
10/08/1999,576.343,126.342
11/08/1999,554.263,121.804
12/08/1999,565.218,124.559
13/08/1999,557.709,122.79
16/08/1999,560.481,123.38
17/08/1999,#N/A,#N/A
18/08/1999,561.365,122.965
19/08/1999,581.746,127.889
20/08/1999,576.167,126.447
23/08/1999,584.803,129.146
24/08/1999,586.236,129.674
25/08/1999,585.257,129.352
26/08/1999,581.513,128.467
27/08/1999,572.667,126.123
30/08/1999,566.67,124.507
31/08/1999,567.026,124.178
01/09/1999,571.776,125.292
02/09/1999,571.115,124.656
03/09/1999,565.196,122.802
06/09/1999,540.427,116.826
07/09/1999,545.351,118.79
08/09/1999,520.621,112.581
09/09/1999,538.015,117.135
10/09/1999,562.776,123.519
13/09/1999,569.652,124.536
